Gender,Height,Weight
Female,63.4060849,129.372212
Female,64.4284179,142.205861
Female,65.2363218,143.939348
Female,66.5350086,147.501914
Female,65.7477314,145.576248
Female,63.7317327,114.26975
Female,61.5797766,117.903635
Female,59.2527255,139.140812
Female,61.4562621,117.028717
Female,62.6118693,134.765899
Female,68.759636,153.689739
Female,64.5974345,144.33032
Female,60.6030101,100.001591
Female,64.65794,134.444785
Female,62.4538156,132.697317
Female,62.4053361,116.602306
Female,64.7855512,148.431177
Female,65.0877443,148.264305
Female,62.0775229,128.493024
Female,66.465184,160.083864
Female,62.547878,125.598026
Female,65.9785773,141.113931
Female,60.8896815,116.567488
Female,62.7509967,120.545153
Female,63.7355604,142.491204
Female,63.1992031,125.467254
Female,62.1486693,131.114126
Female,63.9714727,150.377405
Female,61.4721106,118.918114
Female,64.9485469,141.689745
Female,62.1121736,118.979326
Female,63.9105158,140.730952
Female,65.2410723,150.229901
Female,64.3178639,114.065008
Female,65.0376072,140.190189
Female,57.3130235,93.8764374
Female,63.2157349,127.005159
Female,66.8927366,161.098982
Female,63.9739247,133.459503
Female,60.5417796,118.376376
Female,65.2631142,138.074901
Female,63.4580537,133.575258
Female,65.0533826,150.106494
Female,63.2219072,140.272834
Female,65.6529509,151.182098
Female,60.5521255,113.232336
Female,60.5858204,112.599494
Female,66.67436,132.00428
Female,63.2065615,129.95414
Female,68.3067631,166.781195
Female,63.5802765,135.780214
Female,60.9180252,119.772634
Female,61.292363,118.330547
Female,64.8290993,154.856569
Female,63.2639771,139.071144
Female,64.3082115,140.879463
Female,62.5871157,153.574348
Female,67.3109193,160.39579
Female,64.0625788,137.254518
Female,64.241109,142.579014
Female,60.5115489,123.693718
Female,64.5508408,133.311057
Female,66.0369906,150.994563
Female,61.6989411,117.003707
Female,63.671972,149.155947
Female,62.9675197,124.810695
Female,68.2692742,155.587147
Female,63.3917873,144.049387
Female,62.4880359,138.393841
Female,65.3136848,136.880954
Female,65.411053,146.977078
Female,65.8200234,155.941973
Female,66.3323351,147.725696
Female,65.581963,143.541242
Female,64.3409196,137.841075
Female,64.6237587,148.922935
Female,65.1762534,139.996347
Female,61.8348172,141.039827
Female,64.4001883,140.033502
Female,64.8022125,149.631949
Female,66.7006517,173.532518
Female,63.9214312,142.843103
Female,64.6539409,135.073886
Female,66.22926,169.101687
Female,60.9364388,118.618541
Female,62.4172266,130.795699
Female,62.9852535,122.322
Female,60.5583547,121.465205
Female,62.792956,144.875398
Female,67.3034054,165.01863
Female,59.3902798,123.830413
Female,63.6744824,134.660232
Female,65.8190067,170.627119
Female,62.6223371,106.593986
Female,64.1515762,130.434558
Female,70.155118,164.00337
Female,68.2593111,171.856035
Female,59.9684186,115.476813
Female,58.4171634,96.422171
Female,61.3074457,137.065085
Female,63.5510697,133.378699
Female,65.4285105,128.039696
Female,61.4944578,129.420924
Female,62.1317499,132.808353
Female,63.4355939,120.184683
Female,66.9710142,166.398387
Female,64.4828948,143.33987
Female,64.1761634,129.602203
Female,67.0134126,166.436636
Female,62.6813525,144.199476
Female,65.2820544,160.485733
Female,66.1390604,151.500755
Female,64.2980082,121.339437
Female,62.6332596,137.976896
Female,63.084171,148.95519
Female,63.2324194,131.906071
Female,64.8180778,151.493587
Female,61.0085442,118.038053
Female,64.743266,141.434997
Female,63.1441691,120.555017
Female,63.1412089,138.651478
Female,64.366194,149.660186
Female,63.2174879,135.601006
Female,60.8077724,112.436342
Female,60.4359642,118.098867
Female,66.3770425,151.30918
Female,67.6291331,163.112272
Female,63.0917031,121.008873
Female,67.5354147,175.019564
Female,65.4010386,158.224826
Female,58.996944,113.734397
Female,66.5689402,149.08248
Female,67.1298802,146.604284
Female,61.991561,129.32153
Female,65.1110637,129.070359
Female,65.220798,151.569784
Female,61.6005971,136.609346
Female,66.2954045,154.696732
Female,62.6164607,114.988392
Female,69.3299217,167.582852
Female,63.2380661,115.985361
Female,65.013435,140.600831
Female,60.6748562,128.615808
Female,65.3866908,154.239363
Female,63.1028497,153.520357
Female,63.0242235,131.639254
Female,64.4954897,142.495848
Female,63.6691129,141.914931
Female,62.109757,124.483947
Female,67.0688137,152.456871
Female,64.5563984,146.411542
Female,66.0049986,146.668808
Female,63.8260546,125.556013
Female,67.6166729,171.112203
Female,66.5384939,164.161857
Female,62.5376588,124.920283
Female,69.0583292,174.727655
Female,64.1981553,130.296177
Female,65.0659143,154.493133
Female,63.1767412,133.305963
Female,62.8924807,142.895626
Female,61.5004865,126.088338
Female,62.5092135,132.122066
Female,65.8175965,138.710514
Female,62.6992777,126.639871
Female,62.0045068,136.975398
Female,64.1571005,130.6242
Female,61.025225,121.055279
Female,62.7430547,135.352915
Female,62.7637239,134.619078
Female,65.5488123,150.069692
Female,63.1152675,127.508136
Female,63.7387846,136.204024
Female,67.4816971,170.617082
Female,59.7621565,95.5003309
Female,64.0269598,138.876406
Female,63.9323879,130.936858
Female,68.2618555,173.395692
Female,60.2762622,92.037943
Female,63.2385247,109.19785
Female,65.339725,161.431658
Female,62.0693336,132.654701
Female,65.9876103,166.844114
Female,63.6001517,142.682825
Female,58.6212043,105.682556
Female,62.3516181,147.776633
Female,62.0644648,135.553887
Female,65.1329984,163.39077
Female,63.7804505,125.964967
Female,61.5957005,125.690446
Female,63.1407199,134.749661
Female,61.38769,139.325303
Female,62.4040612,132.85967
Female,63.0996465,127.897078
Female,65.2870994,145.469237
Female,67.8334497,180.289831
Female,60.901103,117.069213
Female,62.0118603,122.709384
Female,68.006089,160.498871
Female,64.4186642,159.95111
Female,64.7420044,146.046996
Female,61.1774172,119.0262
Female,69.1288147,173.743434
Female,59.7616961,106.181546
Female,63.8829119,133.274269
Female,63.5988926,124.82955
Female,66.5002842,164.212378
Female,64.3972406,148.369054
Female,67.5558985,154.436977
Female,63.4876371,152.939283
Female,62.1989275,134.416769
Female,65.327969,139.045436
Female,66.7661566,152.944405
Female,64.1231482,144.457759
Female,66.5485396,155.940306
Female,63.7915821,137.413178
Female,66.1837581,146.07756
Female,65.0345368,145.706062
Female,58.3992733,114.914524
Female,62.7552631,143.679073
Female,61.0169136,122.551131
Female,60.4106109,106.642294
Female,65.2381384,135.648212
Female,66.2136806,142.916534
Female,63.3746201,130.403337
Female,65.8885656,136.80256
Female,62.0886316,112.74811
Female,63.9256629,146.805058
Female,58.7817576,90.7747092
Female,65.6031682,152.793644
Female,66.2905203,139.939394
Female,65.4202438,142.726786
Female,68.1270163,155.431007
Female,67.399049,161.387356
Female,68.3016221,168.786939
Female,68.8214318,188.691862
Female,64.1643366,139.6447
Female,66.5867359,143.998415
Female,68.1977955,172.381275
Female,67.9105866,164.395262
Female,69.3797349,177.700044
Female,64.5562119,146.335897
Female,64.9976098,123.868429
Female,60.7325592,129.931649
Female,66.6670985,161.034529
Female,65.4259315,142.451122
Female,65.0563251,148.80574
Female,66.2451659,165.616556
Female,65.3286776,133.693675
Female,63.7614199,117.551987
Female,66.6157116,148.707952
Female,64.7054369,146.848712
Female,60.6808456,113.64206
Female,63.7849095,140.410741
Female,60.8583531,117.696492
Female,64.8599732,140.784838
Female,65.800028,151.556946
Female,62.6330053,127.536665
Female,63.3866603,114.504561
Female,62.5734918,120.583445
Female,70.6643004,162.281555
Female,62.7213496,119.486517
Female,67.391926,167.488226
Female,59.5596477,110.918226
Female,63.6880399,130.336549
Female,63.7414313,140.454048
Female,66.2173149,143.042567
Female,61.5113832,135.05158
Female,62.7810481,135.628791
Female,61.9455233,110.657142
Female,66.2048299,137.164879
Female,63.7848706,134.228371
Female,63.128043,136.592801
Female,63.8894436,144.375968
Female,66.8372304,152.919821
Female,66.0554726,150.995673
Female,64.264658,162.804122
Female,61.4896337,119.330341
Female,66.8302431,165.352733
Female,60.1078615,122.363789
Female,65.1771002,134.671249
Female,62.4587916,136.098915
Female,61.3640524,115.175753
Female,63.6235742,137.904633
Female,60.7720544,103.274544
Female,64.5422499,162.413463
Female,65.5981805,145.080404
Female,67.5170381,169.308893
Female,61.8314399,144.912759
Female,57.654885,98.8767225
Female,66.1629309,158.172355
Female,65.6923234,174.794469
Female,58.6428888,91.1363037
Female,66.2150733,175.080994
Female,59.001742,102.478665
Female,67.965266,147.304044
Female,68.2582368,165.845779
Female,64.1325955,150.518295
Female,65.0562683,141.160101
Female,60.2133954,109.662813
Female,61.1201164,123.581165
Female,69.1192918,168.864403
Female,66.7398826,152.936623
Female,61.7122668,129.77713
Female,66.1685183,172.006998
Female,56.0786997,94.4883741
Female,67.9598136,175.35345
Female,63.3499879,139.223151
Female,61.4502822,100.817996
Female,68.5054423,176.904921
Female,61.4680996,122.868499
Female,68.4697154,172.577358
Female,65.4030257,146.950389
Female,56.1089021,80.5312594
Female,67.4643694,175.837259
Female,63.9165972,145.624291
Female,64.8066858,138.485218
Female,61.224458,130.539051
Female,63.5720739,139.189755
Female,58.5038209,102.124461
Female,68.1601591,158.096183
Female,63.7560237,148.878323
Female,66.399687,148.633154
Female,59.5676198,130.119246
Female,64.0607208,137.798691
Female,61.8229563,151.621748
Female,67.7635043,154.041759
Female,59.5507663,132.988389
Female,62.6675801,124.033978
Female,65.9417882,142.839646
Female,60.7868835,133.235538
Female,67.3824749,158.817502
Female,62.8140535,114.333916
Female,63.3665553,128.037235
Female,67.3571662,163.667183
Female,62.5657304,128.871196
Female,63.071171,141.214978
Female,62.234633,118.852705
Female,60.6794569,120.952343
Female,62.1406892,117.287234
Female,60.5033265,117.673179
Female,62.1839823,131.659119
Female,64.4893756,141.926122
Female,65.268412,148.20108
Female,66.788822,152.410699
Female,59.8913966,108.625579
Female,66.2065977,169.08976
Female,67.9022522,150.724449
Female,59.0866685,101.037154
Female,69.1291556,164.819083
Female,66.8118904,139.786476
Female,64.1504027,144.985146
Female,63.2632746,137.364903
Female,62.61769,138.082482
Female,64.7256019,157.97188
Female,63.4405158,140.143427
Female,63.4029165,118.271688
Female,64.295862,120.115821
Female,60.2661548,106.138266
Female,64.9236246,122.485795
Female,66.5173447,143.074198
Female,64.3289228,140.181268
Female,65.3410408,148.7214
Female,62.2422084,133.324581
Female,60.6263943,128.617381
Female,64.4694229,135.193972
Female,66.414584,150.9577
Female,68.9749909,167.21994
Female,61.9842299,117.640454
Female,62.1608493,118.512311
Female,61.4105897,139.899818
Female,64.747148,124.546686
Female,63.8440598,140.008238
Female,66.258258,160.530053
Female,64.6045812,151.030972
Female,64.4097945,136.245058
Female,67.824715,153.269572
Female,63.7328471,144.777657
Female,69.2719782,168.181741
Female,67.6435387,145.907968
Female,60.5684837,110.490718
Female,60.0372877,117.605874
Female,59.6266045,107.471732
Female,68.3334475,175.134535
Female,65.6879083,158.84072
Female,68.1679857,164.961352
Female,67.518399,151.764314
Female,63.4626198,126.689845
Female,63.7430398,126.293962
Female,67.0736608,160.459759
Female,62.6946821,126.692714
Female,67.2346539,153.426506
Female,62.8032334,126.010566
Female,62.1175122,137.282178
Female,57.8073228,107.705026
Female,63.4138541,121.200849
Female,62.3855341,137.53367
Female,62.0501442,127.051031
Female,63.7780794,149.894951
Female,68.7174196,166.799976
Female,65.0779683,148.733154
Female,61.5606091,116.626798
Female,61.7189239,121.606509
Female,64.5216098,147.025011
Female,60.7710585,109.837386
Female,65.2547299,140.505387
Female,63.2546663,135.865664
Female,65.0422212,142.904254
Female,63.7838704,139.340537
Female,62.9200495,131.573675
Female,63.2717185,149.122727
Female,64.4243383,136.976952
Female,65.1550799,137.806166
Female,64.2428155,138.406496
Female,61.8936565,117.646103
Female,62.7559588,122.51532
Female,67.7112315,145.408446
Female,66.2939197,168.14351
Female,58.5775758,109.051629
Female,61.6517719,129.028241
Female,58.4709836,103.045953
Female,64.9563448,144.759089
Female,57.9470911,91.4689976
Female,68.1114186,154.785883
Female,60.1438688,107.166051
Female,65.6426218,155.911023
Female,63.8227249,138.895712
Female,67.5466633,150.887869
Female,67.4502834,168.517067
Female,64.9641466,125.820072
Female,62.1492958,131.114973
Female,64.6013585,168.907894
Female,65.1142154,142.971914
Female,64.3105092,158.745129
Female,62.659344,124.257211
Female,63.9632268,110.581002
Female,64.934643,129.219355
Female,66.6903529,157.793825
Female,68.0222824,162.652528
Female,62.9027288,137.041795
Female,63.6657978,122.148253
Female,58.3768122,96.579212
Female,62.2438493,113.290637
Female,67.2772496,155.642603
Female,61.9236977,134.682127
Female,61.6466412,134.475773
Female,63.1323394,130.514736
Female,65.678306,146.513377
Female,61.8272782,129.68531
Female,61.6664351,120.606159
Female,65.6981279,145.625184
Female,59.2644117,117.535232
Female,64.520627,133.294238
Female,63.905647,169.079129
Female,60.614386,130.370012
Female,65.9394257,157.160364
Female,59.279654,86.8907118
Female,66.8024913,152.067767
Female,63.7905286,122.121198
Female,65.6820332,137.067229
Female,67.4130636,146.090041
Female,64.7654498,150.560675
Female,66.3239656,148.938464
Female,63.6953074,120.965576
Female,61.7503105,141.2855
Female,62.3446077,128.73239
Female,66.3874353,124.277552
Female,61.5954743,140.376801
Female,67.9417369,142.961978
Female,64.7154647,146.189493
Female,64.5056539,143.043458
Female,62.7888678,130.071925
Female,69.2467637,168.218019
Female,60.9495617,114.791401
Female,65.7774434,167.686232
Female,70.0839211,165.771323
Female,64.3990912,141.730513
Female,62.2671781,129.35165
Female,65.3415308,164.030417
Female,65.880014,131.761443
Female,60.6803877,119.195698
Female,64.3870615,133.115213
Female,68.0593086,150.979678
Female,63.9896921,141.487753
Female,64.102013,141.74505
Female,64.7490075,149.331487
Female,63.1516294,119.191194
Female,60.9386985,135.601568
Female,61.6943371,122.746495
Female,65.7477109,139.838363
Female,68.6686722,168.540758
Female,61.6855431,126.007337
Female,64.3746174,135.623948
Female,60.4437891,109.688326
Female,65.6063504,156.043087
Female,62.7842763,109.02969
Female,61.1005161,114.955814
Female,65.020314,156.735693
Female,57.4813921,87.4965711
Female,59.527197,123.044668
Female,62.1962745,120.008199
Female,59.9980659,113.944988
Female,62.0150136,121.239436
Female,62.5905347,119.541594
Female,68.6213425,161.350356
Female,60.8543112,140.811514
Female,62.1458607,128.967997
Female,59.1817312,106.772489
Female,61.3511138,121.966344
Female,68.6038356,179.181924
Female,64.8314494,128.344592
Female,63.0132569,121.787567
Female,59.837712,127.947748
Female,61.9627955,133.374761
Female,61.2458279,102.918034
Female,61.7390374,127.160584
Female,62.6188632,118.716168
Female,65.4808205,144.643032
Female,62.2118424,114.850762
Female,59.9985291,96.8564881
Female,65.5315538,158.598828
Female,64.246672,145.028015
Female,64.0906871,140.530167
Female,62.5044969,142.639642
Female,62.6435171,142.887379
Female,66.6446347,145.54019
Female,68.1229008,163.344632
Female,62.0080771,136.99722
Female,65.593563,150.935054
Female,63.5779274,140.760939
Female,65.563359,141.291784
Female,56.7576036,88.8848532
Female,58.0483879,92.3258299
Female,68.5906668,171.175342
Female,63.7011397,152.904963
Female,63.1788468,139.052102
Female,67.6321278,164.867605
Female,66.5400155,159.992035
Female,62.2313064,136.681238
Female,60.5786307,97.977554
Female,63.3503419,136.181917
Female,67.0492443,160.738096
Female,67.5186927,170.330889
Female,65.6517074,159.490164
Female,62.6238525,142.946827
Female,63.5004535,137.1987
Female,65.871038,156.432378
Female,64.8472337,144.906886
Female,60.2574933,110.10114
Female,70.9321942,175.954401
Female,59.6643406,107.322246
Female,62.1959082,137.284027
Female,66.3091009,147.5865
Female,65.679011,148.292153
Female,58.8583977,98.5493642
Female,63.6902996,132.97111
Female,63.1667385,130.740933
Female,60.5977271,106.969692
Female,62.8250806,111.61509
Female,62.7136524,119.789783
Female,62.2050376,122.917882
Female,63.857098,125.40172
Female,60.9780091,125.104336
Female,66.7000748,135.856008
Female,60.3034431,134.694863
Female,62.5594947,129.439231
Female,63.0080671,139.393373
Female,61.3992063,118.243215
Female,64.0136536,121.812722
Female,62.1000961,109.349032
Female,65.2536885,149.531118
Female,68.0401433,161.881841
Female,65.6055754,136.143749
Female,65.1748309,139.989934
Female,63.71597,144.256791
Female,64.9670945,134.724966
Female,62.5864638,132.732255
Female,66.0738701,162.949945
Female,60.6668225,121.598168
Female,64.8466442,149.668369
Female,62.3211969,132.11859
Female,63.5249762,147.02685
Female,61.0863777,127.166576
Female,64.171076,127.212313
Female,66.2615271,153.761022
Female,57.2079464,99.4948238
Female,63.3228514,130.875116
Female,58.9805742,105.97176
Female,64.3936935,152.223402
Female,66.3603886,152.757085
Female,64.537048,130.67026
Female,66.5951368,154.317998
Female,64.7612257,151.942265
Female,59.7654024,133.479484
Female,63.3494164,156.005408
Female,63.9197226,146.83264
Female,65.2685573,161.477744
Female,66.3915957,148.05564
Female,64.8531983,135.013854
Female,66.8956297,151.531283
Female,65.8972697,150.478851
Female,63.7492533,133.511541
Female,62.4956809,137.536815
Female,66.0595702,141.301108
Female,62.372587,135.722306
Female,63.4422118,134.801974
Female,64.5289979,131.120791
Female,64.248343,139.252339
Female,63.4561188,124.031688
Female,64.745791,147.318866
Female,63.9021615,150.187598
Female,61.0724435,111.765897
Female,63.1808639,117.010257
Female,64.2182483,137.606345
Female,61.4988866,102.696975
Female,63.9768334,142.37288
Female,61.2575727,131.469282
Female,65.656126,136.88198
Female,64.1241654,135.003348
Female,67.7290819,147.505871
Female,56.630412,89.4804803
Female,58.2136141,98.8692529
Female,60.0407793,125.681644
Female,59.497406,125.601269
Female,65.5562572,133.352164
Female,63.0684184,131.157067
Female,62.8646333,120.247148
Female,65.4769026,138.124369
Female,67.3204066,149.078827
Female,60.4068931,122.223339
Female,62.7904954,145.992045
Female,64.4824947,140.010825
Female,63.7948402,124.655639
Female,63.3741426,138.024804
Female,62.7947814,123.517806
Female,62.8948397,129.943212
Female,63.1251364,120.274189
Female,61.3884204,130.73418
Female,65.0581466,142.308517
Female,60.6471053,121.880257
Female,63.8848755,126.938871
Female,65.2073595,150.498579
Female,67.9630162,162.409988
Female,62.3024966,128.387109
Female,66.771716,126.360234
Female,65.2231362,129.136069
Female,64.814292,145.905983
Female,61.3051465,122.534744
Female,64.5328628,148.206743
Female,62.0246229,116.971458
Female,61.7814523,119.956199
Female,64.2355616,141.401345
Female,62.3417962,137.492143
Female,59.0303023,107.701247
Female,65.259442,149.599596
Female,63.683181,127.597515
Female,66.8941112,140.346061
Female,59.169604,112.043944
Female,59.1390873,113.46873
Female,60.9662641,109.946335
Female,65.7975157,134.342745
Female,66.4221168,156.752631
Female,57.5402686,96.1905112
Female,61.9059185,114.568377
Female,65.204481,143.563339
Female,69.1902639,164.044585
Female,64.0088765,154.05143
Female,63.957309,127.44497
Female,66.2692991,141.902024
Female,65.1726769,143.878029
Female,61.9323519,124.780165
Female,66.8136806,168.597929
Female,62.9008247,137.420456
Female,62.3754185,134.870906
Female,66.8428981,151.464649
Female,63.8875151,124.753378
Female,66.8475848,165.272511
Female,66.5046532,144.21083
Female,58.7063154,101.99047
Female,63.1773988,138.022592
Female,65.1514754,122.751654
Female,63.0850236,124.459625
Female,62.0998542,133.714225
Female,64.5880784,129.393176
Female,63.2938289,159.821304
Female,64.0910937,142.162553
Female,62.2059641,130.526883
Female,61.1919833,103.586385
Female,67.2558042,142.866245
Female,71.4389468,175.035492
Female,60.5506049,108.215883
Female,62.6116601,125.094022
Female,61.8794634,108.136639
Female,62.3157521,123.783564
Female,64.0633172,116.471443
Female,60.1948969,127.86
Female,68.2305544,161.334232
Female,65.4201832,134.612716
Female,65.6404834,148.49892
Female,59.5129817,106.63643
Female,64.981196,129.839589
Female,65.877875,159.815469
Female,59.3077871,108.42599
Female,66.0721928,142.595275
Female,65.1908596,152.499761
Female,65.6935889,140.608412
Female,62.5864299,133.92818
Female,66.4109078,161.991386
Female,65.1295282,132.063776
Female,65.3833115,129.375502
Female,67.1797609,159.318643
Female,64.2619996,148.39048
Female,64.1725254,142.433424
Female,61.1032163,120.409351
Female,68.2447099,158.251719
Female,63.4199546,125.962116
Female,65.8807621,159.873201
Female,65.002512,156.057176
Female,61.709571,120.604339
Female,69.4368897,170.138857
Female,65.4316983,153.818743
Female,64.8425949,142.87918
Female,64.8896872,153.586247
Female,61.8251696,144.555484
Female,63.9426237,125.194118
Female,63.921176,140.883835
Female,60.7181903,116.690215
Female,63.979823,156.62455
Female,68.6360765,156.413094
Female,61.2984846,137.994479
Female,60.8895008,113.062458
Female,64.1226612,141.051938
Female,68.2110663,145.486904
Female,67.0223707,162.026552
Female,70.2662739,158.234596
Female,60.8427404,131.305434
Female,62.817354,143.24877
Female,67.6905621,177.500629
Female,61.2524352,122.824105
Female,66.0766819,156.200706
Female,69.3367357,167.635787
Female,60.5792081,127.3545
Female,61.6541747,141.496325
Female,63.7376822,139.674979
Female,62.2307136,108.192003
Female,65.1828932,143.76413
Female,65.4975909,151.542118
Female,65.2424431,144.757203
Female,65.919037,165.06497
Female,55.8512138,103.767137
Female,58.8096536,93.0540914
Female,63.700067,142.32204
Female,62.8523318,145.315497
Female,64.8968617,143.344692
Female,63.3906337,110.513181
Female,64.2352161,143.313588
Female,63.5354694,137.622959
Female,66.2040392,153.413709
Female,60.3946356,130.785432
Female,69.6262622,159.867871
Female,67.2972538,161.644762
Female,62.5900176,132.321686
Female,64.8327522,136.430728
Female,61.9245005,113.66111
Female,64.1104989,146.756263
Female,61.1447469,118.79823
Female,64.5877951,140.774671
Female,64.3612491,141.201045
Female,66.0664892,158.503983
Female,59.8302636,99.724742
Female,64.0078381,135.667416
Female,64.1109154,134.164839
Female,61.774366,122.405364
Female,64.0569755,139.436197
Female,65.9355551,152.120567
Female,63.1185883,122.115106
Female,68.8046649,167.946172
Female,70.2740233,187.001788
Female,62.325555,144.942335
Female,59.8150485,112.097417
Female,62.9964836,122.5647
Female,61.9834447,110.514437
Female,64.1593908,136.847598
Female,60.5229121,124.742291
Female,64.1358563,132.991795
Female,63.7274693,140.025285
Female,66.1675366,153.750444
Female,67.7366841,152.706193
Female,67.8327373,160.354769
Female,58.1096632,96.2662502
Female,61.5329992,115.202313
Female,62.8944904,151.347465
Female,63.1044489,138.335713
Female,64.0729203,127.223188
Female,62.4106343,143.34746
Female,64.3168663,143.859569
Female,65.8810669,166.348793
Female,66.6248838,141.187262
Female,62.0264797,123.172684
Female,61.4673327,137.143537
Female,60.8257663,113.619398
Female,60.5887992,109.306131
Female,60.124167,119.057425
Female,56.8560821,97.3649783
Female,61.3039241,128.269265
Female,59.7074847,109.923623
Female,69.5981068,173.529945
Female,66.9426228,136.132223
Female,58.6463299,96.5248498
Female,60.7097934,117.333174
Female,61.8397128,127.327628
Female,66.8873234,162.872453
Female,61.0419051,131.702314
Female,62.9523215,134.733746
Female,66.3678772,157.616005
Female,65.6741783,159.890414
Female,60.6707845,100.55984
Female,63.1669759,120.944577
Female,65.6467142,164.557521
Female,58.964069,91.7855498
Female,63.5521199,131.298645
Female,66.646721,151.445539
Female,65.0754189,140.052979
Female,59.9002745,118.468947
Female,62.0312647,128.748688
Female,68.6872322,173.115813
Female,67.2482236,172.713625
Female,62.5236119,127.149735
Female,60.7978202,125.934424
Female,58.6883916,119.599
Female,64.8613181,137.829508
Female,70.544306,196.107116
Female,66.2507508,140.534427
Female,62.7591768,134.744757
Female,60.4340546,118.481624
Female,64.8313595,143.086256
Female,61.6306358,141.980447
Female,64.8968784,149.5452
Female,63.2655798,148.984216
Female,64.4352331,122.563653
Female,61.764569,147.957717
Female,60.1298674,107.919315
Female,59.312534,92.0430876
Female,66.9410546,135.010041
Female,63.0386944,141.170728
Female,65.5374631,149.294183
Female,63.0342602,143.324946
Female,63.3645364,135.900352
Female,65.2223895,153.45044
Female,60.3601749,127.841813
Female,68.1692679,160.347225
Female,64.7436431,141.980647
Female,65.3971325,141.50602
Female,62.9468079,131.267399
Female,67.1098405,161.548252
Female,61.2664979,101.244919
Female,65.0894921,133.313495
Female,65.284946,129.293602
Female,64.9917136,137.80197
Female,64.8412154,154.425304
Female,60.1908583,117.955518
Female,69.6403816,157.014288
Female,57.6751811,125.941865
Female,61.5694743,128.539311
Female,57.5587103,105.173923
Female,65.7985443,143.790203
Female,62.952541,120.673464
Female,69.0511806,166.451937
Female,64.0274263,146.789986
Female,59.4990774,128.915659
Female,64.2339455,151.540789
Female,65.786723,159.373922
Female,62.1987073,122.548925
Female,62.828248,123.071176
Female,60.6734308,112.715433
Female,60.784816,114.892326
Female,60.159509,116.106376
Female,58.6446118,95.7879689
Female,64.2946984,148.066097
Female,60.7509153,113.418401
Female,66.1904973,151.321738
Female,65.682945,144.236195
Female,61.5501126,129.754368
Female,63.3965048,150.542044
Female,61.9454768,125.224707
Female,64.0512364,135.794066
Female,64.5732678,148.475555
Female,63.4970658,134.915439
Female,62.6701568,111.080658
Female,62.8103876,124.267588
Female,62.6566187,123.870494
Female,59.4361513,111.86414
Female,64.4939428,127.704661
Female,60.6934109,130.017848
Female,63.7099595,135.849925
Female,59.7985873,102.787826
Female,63.5241899,129.910746
Female,68.4605823,170.106712
Female,66.6483558,159.593544
Female,66.719377,146.891577
Female,65.1574536,136.754348
Female,69.5004005,178.020674
Female,63.0374496,131.048845
Female,60.6797234,114.83103
Female,59.1041956,103.418917
Female,60.0024635,114.445721
Female,62.7925658,119.173397
Female,61.5508608,122.883437
Female,67.4807367,164.455344
Female,64.7910182,140.400913
Female,62.4409304,121.427728
Female,66.553898,150.016876
Female,62.1852213,111.099322
Female,65.3104361,136.434393
Female,67.8363971,156.274297
Female,63.7812151,166.1058
Female,61.3340325,107.44566
Female,66.3182407,138.53701
Female,64.1160229,134.301425
Female,63.1043475,116.902771
Female,58.2121648,101.757025
Female,63.0014317,120.185889
Female,59.3400073,110.183222
Female,63.030635,126.733535
Female,63.5205746,130.429114
Female,62.0987571,136.382334
Female,63.1826178,132.246094
Female,65.0659659,153.570518
Female,68.6856629,165.924319
Female,63.0362942,130.117521
Female,63.258351,124.217168
Female,63.9132602,131.029179
Female,58.1900889,107.057141
Female,57.8007687,86.1909602
Female,65.3674682,139.195692
Female,62.0596795,122.197037
Female,62.5986482,114.766882
Female,63.7111526,140.619451
Female,60.1139197,127.712453
Female,67.612514,157.760811
Female,58.3872723,85.7930852
Female,60.9100243,120.271965
Female,66.9859234,142.920389
Female,60.5685295,106.791251
Female,61.6219921,123.233766
Female,62.4608126,126.679585
Female,61.831718,116.795015
Female,60.8705857,115.132237
Female,66.1571798,162.339164
Female,60.9427948,110.921331
Female,60.4961932,111.831682
Female,66.1677332,153.677836
Female,64.5172152,139.012684
Female,63.4368314,141.579212
Female,62.3106683,131.363275
Female,62.8984141,125.040892
Female,64.5120641,132.627366
Female,64.7486644,133.541418
Female,63.3381848,144.704339
Female,62.8117339,123.091287
Female,63.4973037,146.229436
Female,64.0548106,149.753474
Female,64.3476316,138.815261
Female,63.0824858,135.946957
Female,64.4019346,139.124799
Female,64.6824791,138.854073
Female,67.1920732,158.34222
Female,63.8680599,126.834672
Female,63.3134177,137.27696
Female,59.3308191,102.515973
Female,62.635844,134.418862
Female,60.4213849,116.101256
Female,61.6584462,114.569945
Female,60.8342384,107.281036
Female,64.6190906,121.575263
Female,60.6237812,120.382573
Female,64.1773426,146.636834
Female,64.7067164,161.677903
Female,59.9682045,103.616818
Female,65.294165,138.8077
Female,63.8423043,129.555975
Female,63.1686484,142.010379
Female,65.9596912,149.895442
Female,66.1484589,162.244457
Female,62.7914093,120.420103
Female,65.7486012,142.067438
Female,60.972021,138.428511
Female,64.0955184,149.2741
Female,66.8144214,156.83858
Female,66.4239437,132.61628
Female,65.8645193,158.167168
Female,59.7613696,103.944019
Female,64.1061809,144.765943
Female,59.6930164,110.370348
Female,62.7895241,141.718207
Female,65.9288687,125.515855
Female,63.1943427,139.531255
Female,66.6271443,160.135142
Female,64.531478,144.088522
Female,61.7593413,110.025793
Female,67.3850649,162.550612
Female,63.2769596,116.76184
Female,61.1220455,123.597949
Female,64.2637557,132.283151
Female,69.995202,176.550874
